Run id,Trial,CrossOver,Mutation,Population Size,Evaluation,Time,Solution
10,2,0.8,9.765625E-4,50,50,2,564.0
10,3,0.8,9.765625E-4,50,50,2,559.0
10,4,0.8,9.765625E-4,50,50,2,547.0
10,5,0.8,9.765625E-4,50,50,2,550.0
10,6,0.8,9.765625E-4,50,50,2,540.0
10,7,0.8,9.765625E-4,50,50,1,541.0
10,8,0.8,9.765625E-4,50,50,1,552.0
10,9,0.8,9.765625E-4,50,50,2,546.0
11,0,0.8,9.765625E-4,100,50000,1135,1004.0
11,1,0.8,9.765625E-4,100,50000,1082,1002.0
11,2,0.8,9.765625E-4,100,50000,1078,1002.0
11,3,0.8,9.765625E-4,100,50000,1076,1005.0
11,4,0.8,9.765625E-4,100,50000,1070,1002.0
11,5,0.8,9.765625E-4,100,50000,1066,1004.0
11,6,0.8,9.765625E-4,100,50000,1079,1004.0
11,7,0.8,9.765625E-4,100,50000,1079,999.0
11,8,0.8,9.765625E-4,100,50000,1079,1002.0
11,9,0.8,9.765625E-4,100,50000,1081,1010.0
12,0,0.8,9.765625E-4,150,50100,1082,965.0
12,1,0.8,9.765625E-4,150,50100,1085,962.0
12,2,0.8,9.765625E-4,150,50100,1081,966.0
12,3,0.8,9.765625E-4,150,50100,1086,965.0
12,4,0.8,9.765625E-4,150,50100,1084,962.0
12,5,0.8,9.765625E-4,150,50100,1092,955.0
12,6,0.8,9.765625E-4,150,50100,1081,960.0
12,7,0.8,9.765625E-4,150,50100,1084,967.0
12,8,0.8,9.765625E-4,150,50100,1069,965.0
12,9,0.8,9.765625E-4,150,50100,1076,950.0
13,0,0.8,0.001953125,50,50000,1064,1007.0
13,1,0.8,0.001953125,50,50000,1060,1008.0
13,2,0.8,0.001953125,50,50000,1064,1005.0
13,3,0.8,0.001953125,50,50000,1059,1005.0
13,4,0.8,0.001953125,50,50000,1061,1009.0
13,5,0.8,0.001953125,50,50000,1064,1002.0
13,6,0.8,0.001953125,50,50000,1064,1009.0
13,7,0.8,0.001953125,50,50000,1061,1006.0
13,8,0.8,0.001953125,50,50000,1060,1006.0
13,9,0.8,0.001953125,50,50000,1066,1010.0
14,0,0.8,0.001953125,100,50000,1064,976.0
14,1,0.8,0.001953125,100,50000,1069,980.0
14,2,0.8,0.001953125,100,50000,1070,985.0
14,3,0.8,0.001953125,100,50000,1069,978.0
14,4,0.8,0.001953125,100,50000,1081,985.0
