algorithm,CUT,criterion,Size,Length,MutationScore,Coverage,Covered_Goals,Total_Goals,Total_Time,BranchCoverage,BZUTestExecutionTime
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,35,98,0.558690745,0.979949875,127,135,615776,0.939849624,72
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,52,202,0.309462916,0.98108747,135,143,618328,0.943262411,8
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,11,49,0.015306122,0.701570681,22,193,604090,0.104712042,6
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,75,0.390365449,0.973544974,60,65,605740,0.920634921,3
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,206,0.494845361,0.992592593,90,92,613208,0.977777778,7
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,106,0.823529412,0.983870968,61,64,609703,0.951612903,13
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,82,148,0.48666186,0.944645006,234,279,619324,0.837545126,17
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,95,571,0.342319749,0.972941854,534,581,658572,0.918825561,50
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,28,103,0.315789474,0.987341772,78,81,615619,0.962025316,13
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,26,109,0.710037175,0.994708995,64,65,616540,0.984126984,15
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,36,233,0.254071661,0.955357143,98,114,620255,0.857142857,29
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,31,72,0.083844581,0.98015873,81,86,613259,0.94047619,32
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,34,105,0.29148784,0.955782313,171,198,616656,0.862244898,9
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,21,84,0.211111111,0.889312977,177,264,622273,0.667938931,41
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,30,70,0.179031269,0.877431907,327,516,614351,0.63229572,49
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,26,70,0.20846395,0.887426901,153,230,608503,0.662280702,25
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,40,97,0.145435244,0.934482759,235,292,609852,0.803448276,24
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,18,91,0.321100917,0.909090909,58,79,605387,0.727272727,7
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,23,106,0.404958678,0.909090909,58,79,605981,0.727272727,6
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,11,50,0.324181626,0.983333333,59,62,617829,0.95,7
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,18,83,0.271172638,0.888888889,60,89,615619,0.666666667,10
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,17,92,0.285946385,0.888888889,60,89,626588,0.666666667,9
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,17,24,0.089552239,0.77493817,396,1215,612375,0.324814509,4
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,42,127,0.542553191,0.970695971,168,184,607878,0.912087912,4
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,8,60,0.337142857,1,22,22,19113,1,3
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,9,44,0.438888889,1,24,24,5601,1,2
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,45,0.651515152,1,23,23,9968,1,2
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,38,130,0.234006734,0.979166667,138,146,620227,0.944444444,134
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,47,119,0.699604743,1,100,100,20364,1,6
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,31,191,0.381239243,0.98325723,210,221,611824,0.949771689,19
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,50,0.242682927,0.988764045,88,91,609583,0.966292135,6
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,86,173,0.528963415,0.948621554,227,268,613827,0.845864662,12
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,299,650,0.540413838,0.92318716,912,1165,644455,0.782459157,29
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,237,663,0.35613577,0.989813243,571,591,663520,0.966044143,71
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,108,263,0.487216947,0.995525727,296,300,672710,0.986577181,67
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,117,197,0.697017268,0.974842767,249,267,613719,0.932075472,42
M_IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,227,422,0.242230663,0.932373473,612,766,634193,0.798429319,14
M_IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,29,0.496855346,1,33,33,6563,1,21
M_IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,20,103,0.144702842,0.945833333,69,82,616950,0.8375,48
M_IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,17,108,0.273504274,0.994350282,60,61,610427,0.983050847,9
M_IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,52,224,0.249155405,0.972746331,148,161,633954,0.918238994,60
M_IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,603514,0.057971014,3
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,45,0.288732394,0.833333333,35,68,609412,0.5,15
M_IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,43,0.081481481,0.738853503,36,159,610437,0.21656051,37
M_IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,5,0,0.697777778,9,77,602688,0.093333333,1
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,35,105,0.606094808,0.98245614,128,135,652630,0.947368421,73
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,54,204,0.291560102,0.985815603,136,143,617585,0.95035461,7
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,11,40,0.010204082,0.701570681,22,193,604009,0.104712042,7
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,20,73,0.370431894,0.936507937,53,65,605696,0.80952381,4
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,51,210,0.546391753,0.992592593,90,92,622400,0.977777778,9
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,117,0.823529412,0.983870968,61,64,610047,0.951612903,14
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,72,152,0.47296323,0.949458484,237,279,617205,0.848375451,14
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,105,582,0.462068966,0.961427749,514,581,683313,0.884283247,303
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,28,98,0.348684211,0.987341772,78,81,614588,0.962025316,7
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,20,79,0.721189591,0.989417989,61,65,612642,0.936507937,5
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,41,268,0.179153094,0.964285714,101,114,623062,0.883928571,31
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,34,104,0.108384458,0.992063492,84,86,613535,0.976190476,24
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,34,97,0.304363376,0.954081633,170,198,612741,0.857142857,22
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,23,94,0.276245211,0.987277354,254,264,644594,0.961832061,20
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,25,71,0.166768853,0.872892348,320,516,613900,0.618677043,107
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,25,64,0.203761755,0.880116959,148,230,607764,0.640350877,22
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,46,113,0.142250531,0.94137931,241,292,610639,0.824137931,21
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,19,97,0.348623853,0.909090909,58,79,722242,0.727272727,9
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,19,78,0.388429752,0.909090909,58,79,605296,0.727272727,11
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,12,58,0.34530095,0.961111111,55,62,611543,0.883333333,6
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,18,100,0.293973941,0.888888889,60,89,619331,0.666666667,5
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,17,82,0.295694557,0.888888889,60,89,617390,0.666666667,9
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,18,23,0.073521282,0.77493817,396,1215,607418,0.324814509,2
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,48,148,0.573286052,0.97985348,173,184,608343,0.93956044,2
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.457142857,1,21,22,6064,1,0
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,34,0.511111111,1,24,24,5592,1,3
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,34,0.676767677,1,23,23,5481,1,1
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,37,135,0.195286195,0.976851852,136,146,696271,0.930555556,101
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,48,119,0.71541502,1,100,100,34517,1,3
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,33,193,0.401032702,0.9847793,211,221,611668,0.9543379,16
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,4,49,0.275609756,0.988764045,88,91,609154,0.966292135,8
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,84,172,0.574638844,0.94235589,222,268,613963,0.827067669,9
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,302,659,0.52537989,0.932645457,934,1165,647176,0.801375752,25
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,233,675,0.368842472,0.985851726,568,591,670293,0.960950764,151
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,101,263,0.446311176,0.992170022,293,300,672703,0.976510067,22
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,109,201,0.703296703,0.967295597,243,267,613903,0.909433962,13
M_IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,222,403,0.245338398,0.929319372,605,766,637241,0.789267016,16
M_IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,5,20,0.698113208,1,33,33,23096,1,250
M_IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,19,85,0.100775194,0.941666667,68,82,613832,0.825,8
M_IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,18,85,0.327635328,0.994350282,60,61,615174,0.983050847,39
M_IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,54,188,0.201013514,0.972746331,148,161,663909,0.918238994,311
M_IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,603437,0.057971014,4
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,13,45,0.281690141,0.833333333,35,68,608410,0.5,56
M_IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,37,0.207407407,0.736730361,35,159,610075,0.210191083,53
M_IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,3,5,0,0.697777778,9,77,602862,0.093333333,10
M_IBEA,org.apache.commons.math3.linear.SchurTransformer,BRANCH;BZU_TIME;BZU_LENGTH,7,40,0.201190476,0.971014493,86,94,644071,0.913043478,139
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,38,115,0.542889391,0.979949875,127,135,623492,0.939849624,154
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,57,219,0.31713555,0.988179669,137,143,617738,0.957446809,13
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,13,33,0.015306122,0.701570681,22,193,607438,0.104712042,7
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,69,0.348837209,0.936507937,53,65,605376,0.80952381,2
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,51,189,0.515463918,0.992592593,90,92,613200,0.977777778,8
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,99,0.823529412,0.983870968,61,64,609690,0.951612903,6
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,76,162,0.422494593,0.937424789,229,279,617857,0.819494585,16
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,107,816,0.405642633,0.955670697,504,581,655137,0.86701209,51
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,29,89,0.305921053,0.983122363,77,81,615134,0.949367089,14
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,25,116,0.700743494,0.994708995,64,65,615652,0.984126984,7
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,36,239,0.234527687,0.955357143,98,114,620209,0.857142857,25
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,34,105,0.121676892,1,83,86,317115,0.964285714,23
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,24,147,0.262160229,0.954081633,171,198,611529,0.862244898,7
M_IBEA,JSci.maths.LinearMath,BRANCH;BZU_TIME;BZU_LENGTH,18,73,0.224904215,0.955470738,229,264,627230,0.866412214,25
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,29,75,0.166768853,0.877431907,327,516,614404,0.63229572,79
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,27,64,0.202194357,0.887426901,153,230,607201,0.662280702,23
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,42,102,0.142250531,0.937931034,238,292,610245,0.813793103,42
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,22,95,0.403669725,0.913419913,59,79,605441,0.74025974,11
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,20,97,0.47107438,0.913419913,59,79,608035,0.74025974,8
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,90,0.35374868,0.983333333,59,62,615740,0.95,12
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,17,84,0.263843648,0.888888889,60,89,619490,0.666666667,9
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,14,64,0.225020309,0.888888889,60,89,616373,0.666666667,17
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,22,43,0.044776119,0.779334982,412,1215,612576,0.338004946,5
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,45,149,0.572104019,0.97985348,173,184,608085,0.93956044,5
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,30,0.388571429,1,22,22,10425,1,2
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,9,31,0.483333333,1,23,24,4613,0.954545455,2
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,10,36,0.611111111,1,23,23,5509,1,0
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,34,116,0.192480359,0.979166667,137,146,699230,0.9375,191
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,48,118,0.727272727,1,100,100,29898,1,2
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,26,159,0.356282272,0.98173516,209,221,609154,0.945205479,19
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,6,58,0.306097561,0.988764045,88,91,610430,0.966292135,13
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,77,146,0.563402889,0.93358396,215,268,613315,0.80075188,16
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,302,646,0.53233107,0.926339925,909,1165,645228,0.779879622,22
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,239,672,0.365361184,0.988681381,571,591,673366,0.966044143,68
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,106,251,0.476260044,0.994407159,295,300,696572,0.983221477,21
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,119,200,0.687598116,0.967295597,241,267,614115,0.901886792,11
M_IBEA,org.apache.commons.lang3.Conversion,BRANCH;BZU_TIME;BZU_LENGTH,239,432,0.25086326,0.936300175,625,766,634806,0.815445026,17
M_IBEA,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,BRANCH;BZU_TIME;BZU_LENGTH,6,32,0.433962264,1,33,33,10691,1,7
M_IBEA,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,BRANCH;BZU_TIME;BZU_LENGTH,20,90,0.126614987,0.945833333,69,82,614773,0.8375,15
M_IBEA,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,BRANCH;BZU_TIME;BZU_LENGTH,16,100,0.307692308,0.994350282,60,61,611026,0.983050847,36
M_IBEA,org.apache.commons.math3.linear.MatrixUtils,BRANCH;BZU_TIME;BZU_LENGTH,56,237,0.276182432,0.981132075,152,161,643651,0.943396226,101
M_IBEA,org.apache.commons.math3.dfp.DfpDec,BRANCH;BZU_TIME;BZU_LENGTH,9,11,0,0.685990338,10,140,603226,0.057971014,8
M_IBEA,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,BRANCH;BZU_TIME;BZU_LENGTH,12,44,0.292253521,0.833333333,35,68,609214,0.5,4
M_IBEA,org.apache.commons.math3.analysis.FunctionUtils,BRANCH;BZU_TIME;BZU_LENGTH,12,41,0.081481481,0.738853503,36,159,610582,0.21656051,37
M_IBEA,org.apache.commons.math3.optim.univariate.BrentOptimizer,BRANCH;BZU_TIME;BZU_LENGTH,4,7,0.02173913,0.697777778,9,77,603858,0.093333333,3
M_IBEA,com.google.common.math.BigIntegerMath,BRANCH;BZU_TIME;BZU_LENGTH,34,97,0.516930023,0.969924812,123,135,672798,0.909774436,654
M_IBEA,com.google.common.cache.CacheBuilderSpec,BRANCH;BZU_TIME;BZU_LENGTH,55,213,0.335038363,0.985815603,137,143,618269,0.957446809,9
M_IBEA,com.google.common.util.concurrent.Monitor,BRANCH;BZU_TIME;BZU_LENGTH,14,40,0.010204082,0.701570681,22,193,604220,0.104712042,1
M_IBEA,com.google.common.base.Utf8,BRANCH;BZU_TIME;BZU_LENGTH,19,70,0.348837209,0.936507937,53,65,605391,0.80952381,10
M_IBEA,org.jdom2.output.SAXOutputter,BRANCH;BZU_TIME;BZU_LENGTH,52,194,0.494845361,0.992592593,90,92,613705,0.977777778,15
M_IBEA,org.jdom2.output.XMLOutputter,BRANCH;BZU_TIME;BZU_LENGTH,30,117,0.823529412,0.983870968,61,64,609957,0.951612903,8
M_IBEA,org.jdom2.Verifier,BRANCH;BZU_TIME;BZU_LENGTH,73,145,0.454938717,0.955475331,242,279,617902,0.866425993,9
M_IBEA,org.joda.time.format.PeriodFormatterBuilder,BRANCH;BZU_TIME;BZU_LENGTH,121,788,0.47460815,0.952216465,498,581,660567,0.856649396,75
M_IBEA,org.joda.time.base.BasePeriod,BRANCH;BZU_TIME;BZU_LENGTH,27,90,0.338815789,0.987341772,78,81,615073,0.962025316,11
M_IBEA,org.joda.time.chrono.BasicMonthOfYearDateTimeField,BRANCH;BZU_TIME;BZU_LENGTH,22,86,0.657992565,0.989417989,62,65,614980,0.952380952,8
M_IBEA,org.joda.time.chrono.LimitChronology,BRANCH;BZU_TIME;BZU_LENGTH,37,253,0.293159609,0.964285714,102,114,621620,0.892857143,39
M_IBEA,JSci.maths.symbolic.SimpleCharStream,BRANCH;BZU_TIME;BZU_LENGTH,33,88,0.114519427,0.988095238,83,86,611826,0.964285714,21
M_IBEA,JSci.maths.SpecialMath,BRANCH;BZU_TIME;BZU_LENGTH,28,136,0.263948498,0.954081633,171,198,615872,0.862244898,6
M_IBEA,org.tartarus.snowball.ext.turkishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,32,73,0.169221337,0.88002594,331,516,615500,0.640077821,101
M_IBEA,org.tartarus.snowball.ext.italianStemmer,BRANCH;BZU_TIME;BZU_LENGTH,28,75,0.199059561,0.887426901,153,230,608623,0.662280702,38
M_IBEA,org.tartarus.snowball.ext.englishStemmer,BRANCH;BZU_TIME;BZU_LENGTH,44,100,0.140127389,0.940229885,240,292,609576,0.820689655,10
M_IBEA,gnu.trove.decorator.TDoubleShortMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,103,0.366972477,0.913419913,59,79,605131,0.74025974,9
M_IBEA,gnu.trove.decorator.TShortByteMapDecorator,BRANCH;BZU_TIME;BZU_LENGTH,21,89,0.330578512,0.913419913,59,79,605575,0.74025974,9
M_IBEA,gnu.trove.impl.hash.TCharHash,BRANCH;BZU_TIME;BZU_LENGTH,14,72,0.340021119,0.977777778,58,62,617795,0.933333333,11
M_IBEA,gnu.trove.impl.hash.TFloatCharHash,BRANCH;BZU_TIME;BZU_LENGTH,16,86,0.267100977,0.888888889,60,89,618017,0.666666667,5
M_IBEA,gnu.trove.impl.hash.TFloatDoubleHash,BRANCH;BZU_TIME;BZU_LENGTH,17,106,0.246141348,0.888888889,60,89,619411,0.666666667,7
M_IBEA,org.znerd.xmlenc.XMLChecker,BRANCH;BZU_TIME;BZU_LENGTH,23,32,0.143173024,0.781258588,419,1215,613593,0.343775763,5
M_IBEA,org.znerd.xmlenc.XMLEncoder,BRANCH;BZU_TIME;BZU_LENGTH,47,138,0.621749409,0.972527473,169,184,607821,0.917582418,3
M_IBEA,com.ib.client.ExecutionFilter,BRANCH;BZU_TIME;BZU_LENGTH,9,60,0.537142857,1,22,22,13639,1,0
M_IBEA,com.ib.client.OrderState,BRANCH;BZU_TIME;BZU_LENGTH,10,34,0.583333333,1,23,24,6287,1,3
M_IBEA,com.ib.client.ComboLeg,BRANCH;BZU_TIME;BZU_LENGTH,9,32,0.388888889,1,23,23,5455,1,2
M_IBEA,org.apache.commons.cli.HelpFormatter,BRANCH;BZU_TIME;BZU_LENGTH,38,134,0.18630752,0.976851852,136,146,632913,0.930555556,131
M_IBEA,org.apache.commons.cli.Option,BRANCH;BZU_TIME;BZU_LENGTH,49,123,0.616600791,1,100,100,26924,1,3
M_IBEA,org.apache.commons.collections4.list.TreeList,BRANCH;BZU_TIME;BZU_LENGTH,33,181,0.380378657,0.98325723,210,221,611223,0.949771689,20
M_IBEA,org.apache.commons.collections4.sequence.SequencesComparator,BRANCH;BZU_TIME;BZU_LENGTH,5,55,0.314634146,0.988764045,88,91,610695,0.966292135,6
M_IBEA,org.apache.commons.lang3.ClassUtils,BRANCH;BZU_TIME;BZU_LENGTH,79,160,0.577849117,0.938596491,219,268,613917,0.815789474,8
M_IBEA,org.apache.commons.lang3.ArrayUtils,BRANCH;BZU_TIME;BZU_LENGTH,304,637,0.514548982,0.925766695,908,1165,646142,0.779019776,24
M_IBEA,org.apache.commons.lang3.text.StrBuilder,BRANCH;BZU_TIME;BZU_LENGTH,245,700,0.355439513,0.990379174,574,591,682850,0.971137521,74
M_IBEA,org.apache.commons.lang3.time.DateUtils,BRANCH;BZU_TIME;BZU_LENGTH,109,263,0.439006574,0.992170022,293,300,713376,0.976510067,17
M_IBEA,org.apache.commons.lang3.BooleanUtils,BRANCH;BZU_TIME;BZU_LENGTH,117,211,0.667189953,0.976100629,251,267,614091,0.939622642,7
